epoch,sac/log_pi,sac/policy_loss,sac/qf1_loss,sac/qf2_loss,sac/alpha_loss,sac/alpha,sac/average_qf1,sac/average_qf2,sac/average_target_q,sac/total_steps,sac/cql/cql_std_q1,sac/cql/cql_std_q2,sac/cql/cql_q1_rand,sac/cql/cql_q2_rand,sac/cql/cql_min_qf1_loss,sac/cql/cql_min_qf2_loss,sac/cql/cql_qf1_diff,sac/cql/cql_qf2_diff,sac/cql/cql_q1_current_actions,sac/cql/cql_q2_current_actions,sac/cql/cql_q1_next_actions,sac/cql/cql_q2_next_actions,sac/cql/alpha_prime_loss,sac/cql/alpha_prime,average_return,average_traj_length,average_normalizd_return,train_time,eval_time,epoch_time
167,3.157895803451538,-250.48202514648438,4.669407844543457,4.261080741882324,0.20093581080436707,0.2801063656806946,251.37179565429688,251.09228515625,252.0528106689453,168000,5.897303104400635,6.093035697937012,241.0260772705078,240.3218231201172,9.057160377502441,9.093048095703125,1.811432123184204,1.8186097145080566,252.02651977539062,251.73831176757812,250.4066619873047,250.1031951904297,0.0,0.0,2884.7622,899.6,0.8926009905326484,21.31351113319397,6.4373016357421875e-06,21.313517570495605
168,3.00576114654541,-252.59799194335938,2.9928150177001953,2.3079018592834473,0.0073576271533966064,0.2788466215133667,253.53961181640625,253.31289672851562,252.55511474609375,169000,5.825958251953125,6.042950630187988,243.24539184570312,242.6144561767578,8.075738906860352,8.378074645996094,1.6151477098464966,1.675614833831787,254.078125,253.8585968017578,252.49961853027344,252.3769073486328,0.0,0.0,2884.7622,899.6,0.8926009905326484,21.689332008361816,8.344650268554688e-06,21.689340353012085
169,2.772672653198242,-255.01702880859375,4.75514030456543,3.922722101211548,-0.2909669876098633,0.2780520021915436,255.71170043945312,255.73941040039062,255.52520751953125,170000,5.629410743713379,5.820147514343262,245.83872985839844,245.53396606445312,9.326275825500488,9.334854125976562,1.8652552366256714,1.8669708967208862,256.34771728515625,256.322265625,254.59959411621094,254.58203125,0.0,0.0,2299.945,722.2,0.7129100786019984,21.863668203353882,4.699248552322388,26.56291675567627
170,3.0982961654663086,-249.97946166992188,3.5653414726257324,4.243441581726074,0.12500524520874023,0.28034913539886475,250.7541961669922,250.9304962158203,251.35711669921875,171000,5.952012062072754,6.253252029418945,240.28173828125,239.95188903808594,8.248027801513672,8.284470558166504,1.6496055126190186,1.6568940877914429,251.330078125,251.51646423339844,249.5060272216797,249.75634765625,0.0,0.0,2299.945,722.2,0.7129100786019984,20.052082777023315,6.67572021484375e-06,20.05208945274353
171,2.870128870010376,-244.91465759277344,3.0785651206970215,3.359569549560547,-0.1654086858034134,0.27981191873550415,245.97940063476562,245.48968505859375,245.14434814453125,172000,5.155500411987305,5.375655651092529,236.87661743164062,236.0087432861328,8.883702278137207,9.37972640991211,1.7767404317855835,1.8759453296661377,246.5099639892578,246.06700134277344,244.84512329101562,244.3699188232422,0.0,0.0,2299.945,722.2,0.7129100786019984,20.50956130027771,5.9604644775390625e-06,20.509567260742188
172,2.971611976623535,-251.80691528320312,3.688599109649658,4.204792022705078,-0.035842038691043854,0.28292417526245117,252.72607421875,252.1796875,253.02886962890625,173000,5.750946521759033,5.863755226135254,242.6417999267578,241.7844696044922,9.031927108764648,8.942471504211426,1.8063853979110718,1.788494348526001,253.46568298339844,252.8790740966797,251.889892578125,251.3032684326172,0.0,0.0,2299.945,722.2,0.7129100786019984,20.08126211166382,5.7220458984375e-06,20.081267833709717
173,2.914064884185791,-250.17202758789062,3.5259904861450195,3.065676689147949,-0.10901045799255371,0.28124693036079407,251.32675170898438,250.69493103027344,250.54849243164062,174000,5.411670207977295,5.812300682067871,241.90151977539062,240.57310485839844,9.406745910644531,9.300078392028809,1.8813492059707642,1.860015630722046,251.94091796875,251.26895141601562,250.4071502685547,249.64822387695312,0.0,0.0,2299.945,722.2,0.7129100786019984,22.3715181350708,9.298324584960938e-06,22.371527433395386
174,3.111250877380371,-247.7091064453125,3.5434486865997314,3.6691155433654785,0.1413349211215973,0.28071507811546326,248.33181762695312,248.38687133789062,248.94354248046875,175000,6.041172027587891,6.140223503112793,237.65489196777344,237.61160278320312,9.1283597946167,9.969462394714355,1.825671911239624,1.9938924312591553,249.00564575195312,249.13487243652344,247.272705078125,247.53369140625,0.0,0.0,2299.945,722.2,0.7129100786019984,22.652288675308228,5.7220458984375e-06,22.652294397354126
175,2.993489980697632,-247.59393310546875,4.214323997497559,4.295424938201904,-0.008282221853733063,0.28020596504211426,248.39556884765625,248.5576171875,248.34896850585938,176000,5.770493984222412,6.035187244415283,238.1001434326172,237.6738739013672,8.131439208984375,7.973355293273926,1.626287817955017,1.5946710109710693,248.92333984375,248.9401397705078,247.21275329589844,247.1904754638672,0.0,0.0,2299.945,722.2,0.7129100786019984,20.82662057876587,6.198883056640625e-06,20.826626777648926
176,3.219559669494629,-248.1986083984375,4.3973002433776855,4.923069953918457,0.2772568166255951,0.28286489844322205,249.27716064453125,248.79580688476562,249.9723663330078,177000,6.07449197769165,6.07404088973999,238.2700653076172,237.91177368164062,7.743764400482178,8.330974578857422,1.5487529039382935,1.6661949157714844,249.8696746826172,249.397705078125,248.0249481201172,247.63645935058594,0.0,0.0,2299.945,722.2,0.7129100786019984,19.768266201019287,6.4373016357421875e-06,19.768272638320923
177,2.762697696685791,-245.9771270751953,2.4681708812713623,2.591299533843994,-0.3005979657173157,0.2817515730857849,246.8774871826172,246.67965698242188,246.89712524414062,178000,5.751552581787109,5.959020614624023,236.7209014892578,236.16616821289062,8.634419441223145,8.98022747039795,1.726883888244629,1.7960455417633057,247.4262237548828,247.1945343017578,246.22080993652344,245.9862518310547,0.0,0.0,2299.945,722.2,0.7129100786019984,20.297118425369263,6.198883056640625e-06,20.29712462425232
178,2.920773983001709,-249.0426025390625,5.872859001159668,5.132125377655029,-0.10041257739067078,0.28155770897865295,249.8267822265625,249.65646362304688,249.55526733398438,179000,5.685428619384766,5.926540374755859,239.8190460205078,239.27517700195312,8.656622886657715,9.069984436035156,1.731324553489685,1.8139969110488892,250.4113311767578,250.294189453125,248.76220703125,248.68212890625,0.0,0.0,2299.945,722.2,0.7129100786019984,20.72155785560608,5.9604644775390625e-06,20.721563816070557
179,3.3570632934570312,-249.32635498046875,3.080622911453247,2.6351919174194336,0.45319461822509766,0.28104859590530396,250.07525634765625,250.27133178710938,249.64373779296875,180000,6.051235675811768,6.336055278778076,239.22488403320312,238.86863708496094,7.306999206542969,7.648734092712402,1.461399793624878,1.5297467708587646,250.6400909423828,250.81533813476562,249.24375915527344,249.3976287841797,0.0,0.0,2579.109,815.8,0.7986859931781611,23.336222410202026,5.368227481842041,28.704449892044067
180,3.0138864517211914,-246.40057373046875,5.2024993896484375,4.660794734954834,0.017552539706230164,0.28251785039901733,247.02752685546875,247.2054443359375,247.79132080078125,181000,5.920578956604004,5.935271263122559,236.5291290283203,236.6347198486328,8.376154899597168,8.605942726135254,1.6752309799194336,1.7211885452270508,247.72972106933594,247.83811950683594,246.2054443359375,246.29014587402344,0.0,0.0,2579.109,815.8,0.7986859931781611,22.969946146011353,6.4373016357421875e-06,22.96995258331299
181,3.03666353225708,-252.83131408691406,2.9287843704223633,3.5335745811462402,0.04655042290687561,0.2809270918369293,253.4390106201172,254.26800537109375,252.8129425048828,182000,6.064597129821777,6.240959644317627,242.5564422607422,243.0850067138672,7.58830451965332,8.23454761505127,1.5176608562469482,1.646909475326538,253.89013671875,254.7163543701172,252.41921997070312,253.23521423339844,0.0,0.0,2579.109,815.8,0.7986859931781611,20.261838912963867,6.9141387939453125e-06,20.26184582710266
182,3.314363956451416,-243.08746337890625,4.91596794128418,4.677850723266602,0.39974692463874817,0.28038108348846436,243.88424682617188,244.07794189453125,244.1951904296875,183000,5.572920799255371,5.855166435241699,233.89402770996094,233.5726318359375,8.372397422790527,8.415414810180664,1.6744794845581055,1.683082938194275,244.4418182373047,244.56631469726562,242.7955780029297,242.99034118652344,0.0,0.0,2579.109,815.8,0.7986859931781611,20.61819314956665,5.9604644775390625e-06,20.618199110031128
183,3.0647292137145996,-256.8390197753906,4.12010383605957,4.182199001312256,0.08173378556966782,0.2828883230686188,257.9340515136719,257.47137451171875,256.5848388671875,184000,6.137472152709961,6.091567516326904,246.91543579101562,246.4983673095703,7.2933197021484375,7.419905662536621,1.4586639404296875,1.4839811325073242,258.5415954589844,258.0003356933594,256.7631530761719,256.3291931152344,0.0,0.0,2579.109,815.8,0.7986859931781611,20.596598386764526,1.6927719116210938e-05,20.596615314483643
184,2.861788749694824,-251.67881774902344,3.8743228912353516,3.7336697578430176,-0.17482367157936096,0.2822669744491577,252.47830200195312,252.5185089111328,251.63174438476562,185000,5.870648384094238,6.273440361022949,241.86338806152344,241.21743774414062,8.01587963104248,8.459321975708008,1.6031758785247803,1.6918643712997437,252.9654541015625,253.0111083984375,251.4905242919922,251.58665466308594,0.0,0.0,2579.109,815.8,0.7986859931781611,23.949976444244385,6.9141387939453125e-06,23.94998335838318
185,3.2532498836517334,-254.6326904296875,2.998861312866211,3.0122108459472656,0.3192741870880127,0.28345316648483276,255.57748413085938,255.30877685546875,254.86895751953125,186000,6.400452613830566,6.5143842697143555,244.2642059326172,243.6795196533203,8.575897216796875,8.375528335571289,1.715179443359375,1.6751055717468262,256.3261413574219,255.95556640625,254.59446716308594,254.16836547851562,0.0,0.0,2579.109,815.8,0.7986859931781611,23.165894746780396,6.198883056640625e-06,23.165900945663452
186,3.075390577316284,-245.85980224609375,5.4278974533081055,5.48452615737915,0.09482777863740921,0.28427350521087646,246.2779083251953,246.43582153320312,248.00103759765625,187000,5.571795463562012,5.6580657958984375,236.7527618408203,236.7241668701172,9.872873306274414,10.275574684143066,1.9745745658874512,2.055114984512329,247.14097595214844,247.3020477294922,245.38662719726562,245.5733642578125,0.0,0.0,2579.109,815.8,0.7986859931781611,23.71201753616333,6.198883056640625e-06,23.712023735046387
187,3.3635716438293457,-236.47227478027344,4.09994649887085,3.236985683441162,0.45781511068344116,0.2838764786720276,237.21246337890625,237.52655029296875,238.774169921875,188000,5.9174041748046875,6.228455066680908,226.6300506591797,226.36192321777344,7.434895038604736,7.718914031982422,1.4869790077209473,1.5437828302383423,237.7668914794922,238.0404815673828,235.9827117919922,236.30532836914062,0.0,0.0,2579.109,815.8,0.7986859931781611,24.467622756958008,6.9141387939453125e-06,24.4676296710968
188,3.1010124683380127,-241.2449188232422,4.565540313720703,4.702627182006836,0.1272931694984436,0.2836049497127533,242.39109802246094,241.77581787109375,242.52308654785156,189000,5.66119909286499,5.905090808868408,232.39236450195312,231.3519287109375,8.51329517364502,9.026719093322754,1.702659010887146,1.8053438663482666,242.99954223632812,242.4477996826172,241.2965545654297,240.65452575683594,0.0,0.0,2579.109,815.8,0.7986859931781611,24.709362506866455,5.9604644775390625e-06,24.709368467330933
189,3.1219065189361572,-249.7712860107422,3.5443267822265625,2.9872002601623535,0.1539687216281891,0.2828029692173004,250.45608520507812,250.55740356445312,252.12550354003906,190000,5.785892486572266,6.018789768218994,240.35618591308594,239.98770141601562,9.288455963134766,9.146295547485352,1.8576912879943848,1.8292590379714966,251.15908813476562,251.1972198486328,249.44216918945312,249.5251007080078,0.0,0.0,1112.3835,361.4,0.3480198834715818,24.235453367233276,2.7215309143066406,26.956984281539917
190,2.9986157417297363,-248.58758544921875,3.274718761444092,2.71860933303833,-0.0017361491918563843,0.28524675965309143,249.39979553222656,249.31663513183594,249.74270629882812,191000,5.739438056945801,5.84394645690918,239.16552734375,238.9373321533203,7.386859893798828,7.7973222732543945,1.4773719310760498,1.559464454650879,249.94326782226562,249.86572265625,248.42459106445312,248.37474060058594,0.0,0.0,1112.3835,361.4,0.3480198834715818,23.636258363723755,5.9604644775390625e-06,23.636264324188232
191,3.008272647857666,-249.18434143066406,3.37894868850708,3.33522367477417,0.010398156940937042,0.2845284342765808,249.96531677246094,249.8983154296875,251.70445251464844,192000,5.998838901519775,6.2266926765441895,239.38035583496094,238.88829040527344,8.027748107910156,8.378706932067871,1.6055495738983154,1.6757413148880005,250.5507354736328,250.42752075195312,248.78079223632812,248.7828369140625,0.0,0.0,1112.3835,361.4,0.3480198834715818,22.40611696243286,6.4373016357421875e-06,22.406123399734497
192,3.00179386138916,-249.63018798828125,3.018148183822632,3.2466211318969727,0.002250850200653076,0.2851838171482086,250.22415161132812,250.6427001953125,251.56065368652344,193000,6.117062568664551,6.346536636352539,239.40830993652344,239.36534118652344,7.754001617431641,7.835811614990234,1.5508003234863281,1.567162275314331,250.84109497070312,251.21597290039062,249.2487030029297,249.6401824951172,0.0,0.0,1112.3835,361.4,0.3480198834715818,23.404967784881592,6.198883056640625e-06,23.40497398376465
193,3.0205514430999756,-252.1783905029297,5.300858974456787,5.285933017730713,0.02583567053079605,0.28447404503822327,253.08685302734375,252.84889221191406,253.36036682128906,194000,5.680251121520996,5.821684837341309,242.95274353027344,242.4799346923828,8.824357986450195,8.930521011352539,1.764871597290039,1.7861042022705078,253.6445770263672,253.42369079589844,252.23912048339844,251.9243621826172,0.0,0.0,1112.3835,361.4,0.3480198834715818,23.64343237876892,5.7220458984375e-06,23.64343810081482
194,3.146167755126953,-244.17608642578125,3.6533422470092773,2.881643772125244,0.1836191713809967,0.28472810983657837,245.20533752441406,245.0482177734375,245.29046630859375,195000,5.600523948669434,5.99092960357666,235.05935668945312,234.2532958984375,7.1947503089904785,7.851777076721191,1.4389500617980957,1.5703554153442383,245.6603240966797,245.5453643798828,244.0168914794922,243.9564208984375,0.0,0.0,1112.3835,361.4,0.3480198834715818,24.571111917495728,6.4373016357421875e-06,24.571118354797363
195,3.0064711570739746,-247.6583251953125,3.940764904022217,4.4108123779296875,0.008068367838859558,0.2874247133731842,248.5604705810547,248.4761505126953,249.14044189453125,196000,5.975691795349121,6.170016288757324,237.8957061767578,237.4518585205078,7.614789009094238,7.851617336273193,1.5229578018188477,1.5703234672546387,249.1167449951172,249.0088348388672,247.75804138183594,247.6238250732422,0.0,0.0,1112.3835,361.4,0.3480198834715818,22.983762741088867,6.198883056640625e-06,22.983768939971924
196,2.93505859375,-243.49478149414062,3.813180923461914,3.870492458343506,-0.08098157495260239,0.2873682677745819,244.07846069335938,244.1939239501953,244.50482177734375,197000,5.404010772705078,5.681276321411133,234.64146423339844,234.285400390625,9.72162914276123,9.872330665588379,1.9443258047103882,1.97446608543396,244.7197723388672,244.8010711669922,243.04795837402344,243.1043243408203,0.0,0.0,1112.3835,361.4,0.3480198834715818,23.60873031616211,6.198883056640625e-06,23.608736515045166
197,3.1268372535705566,-244.63668823242188,3.1161067485809326,3.602586507797241,0.15861745178699493,0.2863452434539795,245.75831604003906,245.13414001464844,245.02651977539062,198000,5.888788223266602,6.178566932678223,235.3463134765625,234.305419921875,8.743700981140137,9.319738388061523,1.7487401962280273,1.8639476299285889,246.41162109375,245.8131561279297,244.9693145751953,244.439697265625,0.0,0.0,1112.3835,361.4,0.3480198834715818,23.32301902770996,5.7220458984375e-06,23.32302474975586
198,2.7864041328430176,-238.5341339111328,4.904949188232422,4.305389881134033,-0.26698553562164307,0.2865172326564789,239.33750915527344,239.08335876464844,239.1087646484375,199000,5.530994415283203,5.732234477996826,229.63247680664062,228.9817657470703,9.252567291259766,9.534884452819824,1.8505134582519531,1.9069769382476807,239.99636840820312,239.726806640625,238.2363739013672,238.033935546875,0.0,0.0,1112.3835,361.4,0.3480198834715818,23.199870824813843,5.7220458984375e-06,23.19987654685974
